id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,issue_d
null,null,24000,24000,24000, 60 months,  6.97%,474.89,A,A3,sales mgr.,1 year,MORTGAGE,125000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,777xx,TX,10.71,0,Apr-2000,0,29,null,11,0,21073,61.4%,24,w,18241.77,18241.77,7817.16,7817.16,5758.23,1987.71,71.22,0,0,Aug-2017,493.0,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,255907,1,1,1,1,6,24204,92,0,1,8135,75,34300,2,3,4,2,25591,11827,64.1,0,0,160,191,20,6,5,20,29,6,29,0,6,6,6,9,5,9,14,6,11,0,0,0,1,95.8,16.7,0,0,284554,45277,32900,26254,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,20800,20800,20800, 36 months,  5.32%,626.39,A,A1,Owner,7 years,OWN,70000,Not Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,752xx,TX,7.27,0,Jun-2001,0,null,null,10,0,7542,14.6%,19,w,0.00,0,21898.037511671,21898.04,20800,1098.04,0,0,0,Jun-2017,13767.27,null,Jun-2017,0,null,1,INDIVIDUAL,null,null,null,0,836,12518,0,1,0,0,29,4976,47,3,4,2333,20,51600,0,0,2,4,1252,42658,15,0,0,149,177,8,8,0,8,null,8,null,0,6,6,8,12,6,9,13,6,10,0,0,0,3,100,0,0,0,62100,12518,50200,10500,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,10000,10000,10000, 60 months, 19.99%,264.89,E,E1,Service Technician,< 1 year,MORTGAGE,56000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,774xx,TX,4.01,0,Jul-2004,0,null,null,5,0,7244,86.2%,7,w,8214.44,8214.44,4216.03,4216.03,1785.56,2430.47,0,0,0,Aug-2017,264.89,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,200229,1,0,0,0,null,0,null,1,1,3774,86,8400,0,0,2,2,40046,56,99.2,0,0,null,140,6,6,1,6,null,8,null,0,3,3,3,5,0,4,6,3,5,0,0,0,2,100,100,0,0,202617,7244,7300,0,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,10000,10000,10000, 60 months, 13.67%,230.98,C,C3,Coordinator,10+ years,MORTGAGE,52000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,852xx,AZ,22.23,4,Oct-2002,0,6,null,4,0,9076,81.8%,14,w,7958.13,7958.13,3680.49,3680.49,2041.87,1638.62,0,0,0,Aug-2017,230.98,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,142208,0,1,1,2,11,14180,57,0,0,9076,65,11100,3,0,3,2,35552,524,94.5,0,0,33,161,30,11,2,116,6,11,6,0,1,1,1,4,5,2,7,1,4,0,0,0,1,71.4,100,0,0,183073,23256,9600,24798,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,15000,15000,15000, 36 months,  7.89%,469.29,A,A5,RN Trainer,6 years,MORTGAGE,72000,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,604xx,IL,22.78,0,Apr-2004,0,null,null,6,0,12947,81.9%,19,w,8767.74,8767.74,7495.49,7495.49,6232.26,1263.23,0,0,0,Aug-2017,469.29,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,44786,0,2,0,1,20,31839,13,0,0,9589,48,15800,3,0,1,1,7464,789,93.9,0,0,143,140,27,20,3,27,null,7,null,0,2,3,2,5,5,4,11,3,6,0,0,0,0,100,100,0,0,68948,44786,13000,53148,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,36000,36000,36000, 60 months, 13.67%,831.52,C,C3,Area Manager,10+ years,MORTGAGE,120000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,894xx,NV,20.72,1,May-2004,0,16,null,12,0,14828,55.3%,40,w,28649.41,28649.41,13386.34,13386.34,7350.59,6035.75,0,0,0,Aug-2017,831.52,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,428931,1,5,0,1,22,69287,60,1,3,4937,57,26800,1,11,4,5,38994,63,98.7,0,0,133,126,4,4,8,24,77,8,77,0,1,2,2,4,17,6,15,2,12,0,0,0,2,94.7,100,0,0,470907,84115,5000,96107,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,20000,20000,20000, 36 months,  9.16%,637.49,B,B2,Machine operator,10+ years,MORTGAGE,83000,Not Verified,Current,n,null,null,other,Other,484xx,MI,11.19,0,May-2003,0,null,85,10,1,9917,62.8%,22,w,11782.51,11782.51,10179.48,10179.48,8217.49,1961.99,0,0,0,Aug-2017,637.49,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,136389,1,2,0,1,15,6345,43,1,2,4399,53,15800,0,9,0,4,13639,3293,68,0,0,121,102,6,6,2,58,null,15,null,0,2,5,2,2,12,7,8,5,10,0,0,0,1,100,50,1,0,155001,16262,10300,14712,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12000,12000,12000, 36 months,  9.75%,385.8,B,B3,Quality Technician,< 1 year,MORTGAGE,40000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,448xx,OH,17.58,0,Aug-2003,0,null,null,11,0,11928,57.6%,18,w,7095.16,7095.16,6159.8,6159.8,4904.84,1254.96,0,0,0,Aug-2017,385.8,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,267,90997,2,1,0,0,29,6189,58,2,2,3235,58,20700,0,1,0,2,8272,5893,57,0,0,29,115,3,3,3,3,null,14,null,0,4,6,6,10,1,9,14,6,11,0,0,0,2,100,50,0,0,129141,18117,13700,10671,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,15000,15000,15000, 36 months,  6.49%,459.67,A,A2,clerk,10+ years,OWN,62000,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,180xx,PA,9.1,0,Oct-1986,0,null,null,5,0,15452,34.1%,10,w,8691.29,8691.29,7343.9,7343.9,6308.71,1035.19,0,0,0,Aug-2017,459.67,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,38197,0,1,0,1,23,22745,91,0,1,10547,54,45300,0,0,0,2,9549,28848,34.9,0,0,178,351,17,17,1,156,null,17,null,0,2,2,2,2,4,3,4,2,5,0,0,0,0,100,0,0,0,70300,38197,44300,25000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,7200,7200,7200, 36 months, 13.67%,244.93,C,C3,Manager,8 years,RENT,50000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,066xx,CT,5.08,0,Jul-2011,0,null,null,3,0,7099,51.4%,5,w,4358.45,4358.45,3907.94,3907.94,2841.55,1066.39,0,0,0,Aug-2017,244.93,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,7099,0,0,0,0,56,0,null,0,2,3556,51,13800,0,0,0,2,2366,6701,51.4,0,0,56,44,15,15,0,15,null,24,null,0,3,3,3,3,1,3,4,3,3,0,0,0,0,100,33.3,0,0,13800,7099,13800,0,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,3600,3600,3600, 36 months, 16.29%,127.09,D,D1,CRTV OPERATOR,4 years,MORTGAGE,55000,Source Verified,Current,n,null,null,other,Other,072xx,NJ,26.99,0,Jul-2010,1,null,null,13,0,10717,71%,14,w,2212.62,2212.62,2026.92,2026.92,1387.38,639.54,0,0,0,Aug-2017,127.09,Sep-2017,Aug-2017,0,null,1,JOINT,105000,34.3,Not Verified,0,0,280282,4,4,0,1,18,48887,104,3,4,1973,86,15100,0,0,4,6,23357,3408,59.4,0,0,39,68,2,2,1,2,null,5,null,0,6,7,7,8,4,8,9,7,13,0,0,0,4,100,50,0,0,299644,59604,8400,63620,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12000,12000,12000, 36 months,  6.49%,367.74,A,A2,null,n/a,MORTGAGE,45000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,959xx,CA,9.2,0,Jun-1991,0,null,null,10,0,5127,13.3%,20,w,6420.02,6420.02,6391.35,6391.35,5579.98,811.37,0,0,0,Aug-2017,400.0,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,161481,1,1,0,0,39,2890,31,1,3,1892,17,38600,0,3,3,4,16148,26415,14.2,0,0,297,159,7,4,2,13,null,5,null,0,4,5,6,8,6,8,12,5,10,0,0,0,2,100,0,0,0,202129,8017,30800,9358,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,16800,16800,16800, 60 months, 12.99%,382.17,C,C2,Purchaser,6 years,MORTGAGE,44000,Not Verified,Fully Paid,n,null,null,credit_card,Credit card refinancing,492xx,MI,22.91,0,Dec-2002,1,63,null,11,0,11663,47.6%,41,w,0.00,0,17964.22,17964.22,16800,1164.22,0,0,0,Oct-2016,15761.34,null,Jan-2017,0,74,1,INDIVIDUAL,null,null,null,0,0,134883,2,2,1,1,8,42499,78,3,5,4492,57,24500,1,1,4,6,12262,4425,71.6,0,0,107,146,1,1,3,5,null,5,null,0,3,4,4,10,23,7,15,4,11,0,0,0,4,97.5,75,0,0,177889,54162,15600,46723,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,4800,4800,4800, 36 months,  9.75%,154.32,B,B3,Field technician / blaster,10+ years,RENT,75000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,827xx,WY,16.26,3,Jul-2004,0,7,null,6,0,1255,46.5%,20,w,2838.06,2838.06,2463.92,2463.92,1961.94,501.98,0,0,0,Aug-2017,154.32,Sep-2017,Aug-2017,0,7,1,INDIVIDUAL,null,null,null,0,0,26870,1,3,2,4,9,25615,70,1,1,879,68,2700,1,0,0,5,4478,1145,52.3,1,0,135,140,4,4,0,112,7,15,7,2,2,2,2,8,10,3,10,2,6,0,0,1,3,76.5,0,0,0,39277,26870,2400,36577,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,6000,6000,6000, 36 months,  9.16%,191.25,B,B2,Technician ,10+ years,MORTGAGE,93000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,489xx,MI,14.25,0,Oct-2000,0,null,null,9,0,4596,70.7%,15,w,3534.70,3534.7,3053.89,3053.89,2465.3,588.59,0,0,0,Aug-2017,191.25,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,1218,128385,0,3,0,2,19,36048,68,0,1,940,68,6500,0,3,1,3,14265,120,93.3,0,0,185,142,23,19,4,31,null,10,null,0,2,5,2,3,5,5,6,5,9,0,0,0,0,100,100,0,0,161607,40644,1800,53407,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,3000,3000,3000, 36 months,  8.39%,94.55,B,B1,Territory Sales Manager ,10+ years,OWN,39996,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,606xx,IL,17.61,0,Sep-2001,0,38,65,6,1,78471,43.6%,17,w,1759.01,1759.01,1510.0,1510,1240.99,269.01,0,0,0,Aug-2017,94.55,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,168,177588,0,1,0,0,96,5200,41,0,1,6020,43,92800,1,1,0,2,29598,67,99.3,0,0,146,174,18,18,2,33,null,16,49,0,2,3,2,4,5,4,10,3,5,0,0,0,0,76.5,100,0,0,208191,83671,10000,12610,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,15000,15000,15000, 36 months, 10.75%,489.31,B,B4,Associate Director,2 years,RENT,105000,Source Verified,Fully Paid,n,null,null,credit_card,Credit card refinancing,100xx,NY,13.59,0,Jul-2002,1,null,null,12,0,19763,52%,24,w,0.00,0,15973.65,15973.65,15000,973.65,0,0,0,Dec-2016,12566.4,null,Nov-2016,0,null,1,INDIVIDUAL,null,null,null,0,0,63469,1,3,0,0,90,43706,74,1,2,4982,66,38000,0,0,1,2,5770,11229,50.1,0,0,150,164,1,1,0,1,null,3,null,0,4,8,5,8,8,9,16,8,12,0,0,0,1,100,50,0,0,96951,63469,22500,58951,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,7000,7000,7000, 36 months,  7.89%,219,A,A5,Real Estate Salesperson,1 year,RENT,55000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,117xx,NY,15.9,0,Oct-2009,1,null,null,9,0,8597,41.3%,13,w,4091.64,4091.64,3497.86,3497.86,2908.36,589.5,0,0,0,Aug-2017,219.0,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,21695,1,1,1,1,5,12174,83,0,0,2558,58,20800,0,1,3,1,2411,7551,48.6,0,0,42,77,31,5,0,31,null,3,null,0,5,7,5,7,2,7,10,7,9,0,0,0,1,100,0,0,0,37735,21695,14700,14609,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,6750,6750,6750, 36 months, 15.31%,235.02,C,C5,Senior Project Scientist,6 years,MORTGAGE,125000,Not Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,189xx,PA,9.84,0,Feb-1995,0,33,null,13,0,6688,31.3%,39,w,0.00,0,7517.844417541,7517.84,6750,767.84,0,0,0,Feb-2017,5414.14,null,Aug-2017,0,75,1,INDIVIDUAL,null,null,null,0,95,392391,3,2,4,8,3,50454,52,0,1,813,42,21400,11,3,13,11,30184,8645,14.4,0,0,158,253,16,2,2,16,75,2,33,2,2,5,5,9,20,10,17,5,13,0,0,0,6,78.9,0,0,0,423339,57142,10100,66164,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,7200,7200,7200, 36 months,  9.75%,231.48,B,B3,Breakdown  specialist ,6 years,RENT,52000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,806xx,CO,14.89,0,Nov-1996,0,37,null,5,0,4983,73.3%,17,w,4060.21,4060.21,3898.81,3898.81,3139.79,759.02,0,0,0,Aug-2017,231.48,Sep-2017,Aug-2017,0,37,1,INDIVIDUAL,null,null,null,0,0,19570,0,2,0,1,20,14587,52,1,1,2630,56,6800,2,1,5,2,3914,1817,73.3,0,0,114,232,11,11,4,11,null,2,null,2,3,3,3,4,7,3,6,3,5,0,0,0,1,93.7,66.7,0,0,34675,19570,6800,27875,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,5000,5000,5000, 36 months,  7.89%,156.43,A,A5,machinst,10+ years,MORTGAGE,37440,Source Verified,Current,n,null,null,other,Other,833xx,ID,13.43,1,Aug-1996,0,2,31,9,3,1610,24%,19,w,2922.58,2922.58,2498.5,2498.5,2077.42,421.08,0,0,0,Aug-2017,156.43,Sep-2017,Aug-2017,0,24,1,INDIVIDUAL,null,null,null,0,0,160972,0,1,0,0,76,8992,35,0,0,1427,33,6700,0,0,0,0,20122,3190,33.5,0,0,235,172,107,76,2,107,null,null,null,1,3,3,4,4,8,6,9,3,9,0,0,0,0,72.2,25,0,2,202083,10602,4800,25435,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,20000,20000,20000, 36 months,  9.16%,637.49,B,B2,Tire changer,10+ years,MORTGAGE,60000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,278xx,NC,29.28,0,Feb-2009,0,null,null,8,0,7638,34.4%,18,w,11782.51,11782.51,10179.48,10179.48,8217.49,1961.99,0,0,0,Aug-2017,637.49,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,61334,1,3,1,2,6,53696,43,1,1,4418,39,22200,0,1,0,3,7667,582,88.4,0,0,85,81,11,6,0,58,null,null,null,0,1,4,1,3,9,5,9,4,8,0,0,0,2,100,100,0,0,89496,61334,5000,67296,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,16000,16000,16000, 60 months,  6.49%,312.99,A,A2,Construction Estimator,< 1 year,MORTGAGE,110000,Not Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,017xx,MA,10,1,Sep-1996,1,19,null,24,0,13507,11%,38,w,0.00,0,16968.348200692,16968.35,16000,968.35,0,0,0,Apr-2017,13537.0,null,Apr-2017,0,null,1,INDIVIDUAL,null,null,null,0,144,195286,3,9,1,3,6,152404,93,3,5,5549,58,122500,2,0,3,8,8137,99993,11.9,0,0,155,234,6,6,1,6,19,6,19,0,3,3,9,14,10,14,27,3,24,0,0,0,4,94.7,0,0,0,428044,165911,113500,163544,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,8850,8850,8850, 36 months, 18.25%,321.06,D,D3,Sr. Administrative Asst,10+ years,MORTGAGE,57000,Source Verified,Current,n,null,null,home_improvement,Home improvement,432xx,OH,33.89,0,Feb-2005,0,null,null,9,0,11891,84.3%,25,w,5500.85,5500.85,5119.01,5119.01,3349.15,1769.86,0,0,0,Aug-2017,321.06,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,127785,0,2,1,2,12,32510,82,1,1,3734,83,14100,1,0,0,3,15973,908,90.8,0,0,122,133,8,8,4,103,null,13,null,0,3,5,3,5,14,5,7,5,9,0,0,0,2,100,100,0,0,146838,44401,9900,39638,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,15000,15000,15000, 36 months,  7.39%,465.84,A,A4,Systems Software Specialist II,3 years,RENT,83000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,958xx,CA,10.89,0,Jan-1999,0,32,null,8,0,22499,62.7%,16,w,8740.48,8740.48,7441.12,7441.12,6259.52,1181.6,0,0,0,Aug-2017,465.84,Sep-2017,Aug-2017,0,53,1,INDIVIDUAL,null,null,null,0,0,24340,1,1,0,0,65,1841,11,1,1,14497,46,35900,0,1,1,1,3477,10613,61.1,0,0,130,206,3,3,4,3,53,8,32,1,3,4,4,7,2,7,10,4,8,0,0,0,1,81.2,33.3,0,0,52961,24340,27300,17061,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,15000,15000,15000, 36 months, 10.75%,489.31,B,B4,Equipment Operator,10+ years,RENT,58000,Verified,Current,n,null,null,credit_card,null,173xx,PA,20.13,0,Feb-1998,0,null,84,12,1,11027,66.8%,21,w,8923.06,8923.06,7811.04,7811.04,6076.94,1734.1,0,0,0,Aug-2017,489.31,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,29163,0,2,0,1,15,18136,70,2,3,3021,69,16500,0,0,0,4,2430,356,96.1,0,0,119,217,9,9,4,14,null,null,null,0,6,8,6,7,5,10,12,8,12,0,0,0,2,100,83.3,1,0,42450,29163,9100,25950,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,5550,5550,5550, 36 months, 11.99%,184.32,C,C1,Associate Pastor,10+ years,MORTGAGE,30000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,971xx,OR,24.48,0,Jul-1993,0,48,null,7,0,10902,96%,8,w,3326.19,3326.19,2958.36,2958.36,2223.81,734.55,0,0,0,Aug-2017,184.32,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,104278,0,1,0,0,32,12168,62,0,0,4340,96,11400,0,0,1,0,14896,2725,96,0,0,32,272,58,32,1,64,null,11,null,0,4,5,4,4,1,5,6,5,7,null,0,0,0,88,100,0,0,49251,23070,10900,19556,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12300,12300,12275, 36 months, 19.99%,457.05,E,E1,Justice Court Clerk,< 1 year,MORTGAGE,38772,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,973xx,OR,32.84,1,May-1995,1,21,null,9,0,26995,94.1%,21,f,7720.13,7704.43,7325.61,7310.72,4579.87,2745.74,0,0,0,Aug-2017,457.05,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,164787,0,1,0,0,78,4349,21,0,2,10291,62,28700,1,7,1,2,18310,216,99.4,0,0,213,250,14,14,2,14,null,0,21,0,4,6,4,7,5,7,14,6,9,0,0,0,0,100,100,0,0,192472,31344,20200,20933,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,2400,2400,2400, 36 months, 13.67%,81.65,C,C3,Program Assistant,2 years,MORTGAGE,34500,Source Verified,Current,n,null,null,medical,Medical expenses,574xx,SD,30.12,0,Nov-2002,1,29,89,13,1,7273,54.7%,26,w,1452.70,1452.7,1302.75,1302.75,947.3,355.45,0,0,0,Aug-2017,81.65,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,79195,1,3,1,2,11,7912,28,3,4,1587,36,13300,1,0,2,6,7200,613,72.1,0,0,160,154,5,5,2,9,null,4,null,0,1,6,1,1,10,9,14,6,13,0,0,0,4,100,0,1,0,107382,15185,2200,28582,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,3900,3900,3900, 36 months, 15.31%,135.79,C,C5,HCA-2,< 1 year,MORTGAGE,25000,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,973xx,OR,21.03,1,Sep-2011,2,17,null,17,0,5653,39.8%,27,w,2383.59,2383.59,2166.01,2166.01,1516.41,649.6,0,0,0,Aug-2017,135.79,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,36310,3,9,1,3,5,30657,99,2,4,2034,80,14200,1,8,4,7,2136,0,101.7,0,0,54,45,3,3,0,26,null,5,null,0,1,4,1,1,12,8,15,4,17,0,0,0,3,96.3,100,0,0,45333,36310,2000,31133,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,10000,10000,10000, 60 months, 18.25%,255.3,D,D3,LPN,6 years,RENT,36000,Source Verified,Charged Off,n,null,null,debt_consolidation,Debt consolidation,304xx,GA,8.4,0,Apr-2006,1,null,null,7,0,2486,49.7%,13,w,0.00,0,1768.46,1768.46,314.38,431.24,0,1022.84,184.1112,Jul-2016,255.3,null,Feb-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,5710,0,2,1,2,7,3224,87,0,1,306,66,5000,1,1,1,3,952,690,31,0,0,95,119,21,7,0,48,null,4,null,0,2,4,2,3,4,5,9,4,7,0,0,0,1,100,0,0,0,8700,5710,1000,3700,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,10500,10500,10500, 36 months,  5.32%,316.21,A,A1,training specialist,9 years,MORTGAGE,50000,Source Verified,Fully Paid,n,null,null,credit_card,Credit card refinancing,641xx,MO,16.42,0,Sep-2004,0,null,null,17,0,6445,14.6%,30,w,0.00,0,11043.3802516686,11043.38,10500,543.38,0,0,0,May-2017,7234.21,null,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,97596,0,5,0,1,14,11894,49,0,3,4146,27,44100,0,0,0,6,6506,17808,19.4,0,0,138,116,13,13,2,13,null,16,null,0,2,4,4,8,11,11,17,4,17,0,0,0,0,100,0,0,0,148980,18339,22100,24130,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,35000,35000,35000, 60 months, 14.46%,822.76,C,C4,Registered Nurse,10+ years,MORTGAGE,70000,Source Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,197xx,DE,14.74,1,Aug-1997,0,19,null,10,0,32802,77%,26,w,0.00,0,38936.685511723,38936.69,35000,3936.69,0,0,0,Feb-2017,31588.08,null,Jan-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,307592,0,1,0,0,30,63881,null,0,1,4686,77,42600,0,5,1,2,30759,3345,69.6,0,0,223,223,24,13,2,66,null,9,null,0,2,6,3,7,10,8,14,6,10,0,0,0,0,96.2,66.7,0,0,299478,96683,11000,41932,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
